Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
010804,1154,1304,2827,5285,010804,0.2183538315988647,0.2467360454115421,0.5349101229895932,6
010805,714,894,1216,2824,010805,0.2528328611898017,0.31657223796033995,0.43059490084985835,5
010807,769,842,889,2500,010807,0.3076,0.3368,0.3556,3
010808,519,737,905,2161,010808,0.24016658954187875,0.34104581212401663,0.41878759833410456,5
010809,464,614,857,1935,010809,0.23979328165374678,0.317312661498708,0.44289405684754524,5
010900,2107,2448,4647,9202,010900,0.22897196261682243,0.26602912410345575,0.5049989132797218,6
010901,2062,2385,3897,8344,010901,0.2471236816874401,0.28583413231064236,0.46704218600191755,6
010902,2643,3298,5728,11669,010902,0.22649755763133086,0.2826291884480247,0.49087325392064446,6
010903,554,636,1254,2444,010903,0.22667757774140754,0.2602291325695581,0.5130932896890343,6
011000,3806,4816,9147,17769,011000,0.21419325792109853,0.2710338229500816,0.5147729191288198,6
011001,202,374,295,871,011001,0.23191733639494833,0.4293915040183697,0.338691159586682,5
011002,279,491,448,1218,011002,0.229064039408867,0.40311986863711,0.367816091954023,5
011011,364,508,868,1740,011011,0.20919540229885059,0.29195402298850576,0.49885057471264366,6
011012,452,646,948,2046,011012,0.2209188660801564,0.31573802541544477,0.4633431085043988,5
011021,425,374,781,1580,011021,0.2689873417721519,0.23670886075949368,0.49430379746835446,6
011022,401,543,678,1622,011022,0.24722564734895192,0.3347718865598027,0.41800246609124536,5
011100,3145,4016,6976,14137,011100,0.22246586970361462,0.28407724411119756,0.4934568861851878,6
011101,2049,2329,5258,9636,011101,0.21264009962640099,0.241697799916978,0.545662100456621,6
011102,1885,2483,4228,8596,011102,0.21928804094927873,0.2888552815262913,0.49185667752442996,6
011200,5212,6105,9795,21112,011200,0.24687381583933307,0.28917203486169,0.4639541492989769,6
011201,1578,1959,3474,7011,011201,0.22507488232777065,0.27941805733846814,0.49550706033376124,6
011202,1176,1373,2904,5453,011202,0.21566110397946084,0.2517880066018705,0.5325508894186686,6
011203,366,433,1147,1946,011203,0.1880781089414183,0.2225077081192189,0.5894141829393628,6
011205,675,640,1518,2833,011205,0.23826332509707024,0.22590893046240734,0.5358277444405224,6
011207,615,742,1205,2562,011207,0.24004683840749413,0.2896174863387978,0.47033567525370806,6
011208,606,709,1100,2415,011208,0.25093167701863356,0.29358178053830225,0.4554865424430642,6
011231,541,700,1129,2370,011231,0.22827004219409283,0.29535864978902954,0.47637130801687766,6
011232,485,531,1070,2086,011232,0.23250239693192715,0.2545541706615532,0.5129434324065196,6
011241,237,239,655,1131,011241,0.20954907161803712,0.21131741821396993,0.579133510167993,6
011242,733,927,1439,3099,011242,0.23652791222975153,0.29912875121006777,0.46434333656018073,6
011300,3146,3953,7322,14421,011300,0.21815408085430968,0.27411413910269744,0.5077317800429929,6
011301,2072,2312,4157,8541,011301,0.24259454396440697,0.27069429809155837,0.48671115794403463,6
011302,1629,1886,3682,7197,011302,0.22634431012922052,0.26205363345838545,0.5116020564123941,6
011303,583,604,1678,2865,011303,0.20349040139616056,0.21082024432809773,0.5856893542757418,6
011400,3843,4515,7824,16182,011400,0.2374860956618465,0.27901371894697813,0.4835001853911754,6
011401,1596,1784,3835,7215,011401,0.22120582120582122,0.24726264726264727,0.5315315315315315,6
011402,946,1195,2658,4799,011402,0.19712440091685768,0.2490102104605126,0.5538653886226297,6
011403,614,558,1553,2725,011403,0.22532110091743118,0.20477064220183486,0.569908256880734,6
011404,395,527,1128,2050,011404,0.1926829268292683,0.2570731707317073,0.5502439024390244,6
011405,467,616,1129,2212,011405,0.21112115732368897,0.27848101265822783,0.5103978300180831,6
011500,3237,3737,8357,15331,011500,0.21114082577783574,0.24375448437805752,0.5451046898441068,6
011501,1822,2004,3611,7437,011501,0.24499125991663306,0.26946349334409037,0.48554524673927657,6
011502,1402,1841,2024,5267,011502,0.26618568445035123,0.349534839567116,0.38427947598253276,5
011503,680,665,1527,2872,011503,0.23676880222841226,0.23154596100278552,0.5316852367688022,6
011504,1612,2114,3315,7041,011504,0.22894475216588553,0.3002414429768499,0.4708138048572646,5
011505,1135,1009,1981,4125,011505,0.27515151515151515,0.2446060606060606,0.48024242424242425,6
011506,524,425,490,1439,011506,0.36414176511466295,0.2953439888811675,0.3405142460041696,2
011600,3221,3949,6688,13858,011600,0.2324289219223553,0.2849617549429932,0.4826093231346515,6
011601,1469,1712,2888,6069,011601,0.24204976108090295,0.2820893063107596,0.47586093260833745,6
011602,889,1031,1956,3876,011602,0.22936016511867904,0.2659958720330237,0.5046439628482973,6
011603,809,869,1517,3195,011603,0.25320813771517997,0.27198748043818466,0.47480438184663537,6
011604,286,283,577,1146,011604,0.24956369982547993,0.2469458987783595,0.5034904013961605,6
011605,291,279,560,1130,011605,0.2575221238938053,0.24690265486725663,0.49557522123893805,6
011700,3181,3737,8354,15272,011700,0.20828968046097432,0.24469617600838134,0.5470141435306444,6
011701,474,652,1122,2248,011701,0.21085409252669038,0.2900355871886121,0.4991103202846975,6
011702,456,503,882,1841,011702,0.24769147202607278,0.27322107550244434,0.4790874524714829,6
011703,975,990,2354,4319,011703,0.2257467006251447,0.22921972678860847,0.5450335725862469,6
011705,636,636,1327,2599,011705,0.24470950365525201,0.24470950365525201,0.510580992689496,6
011706,560,464,1311,2335,011706,0.2398286937901499,0.1987152034261242,0.5614561027837259,6
011707,836,798,1918,3552,011707,0.23536036036036037,0.22466216216216217,0.5399774774774775,6
011708,391,330,928,1649,011708,0.23711340206185566,0.20012128562765313,0.5627653123104912,6
011800,4741,5420,12125,22286,011800,0.21273445212240868,0.24320201023063806,0.5440635376469533,6
011801,524,628,989,2141,011801,0.24474544605324614,0.2933208780943484,0.4619336758524054,6
011802,319,360,628,1307,011802,0.24407039020657995,0.2754399387911247,0.48048967100229534,6
011900,2828,3549,5470,11847,011900,0.23871022199713007,0.2995695112686756,0.4617202667341943,6
011901,1391,1581,2568,5540,011901,0.25108303249097474,0.28537906137184116,0.4635379061371841,6
011902,1688,1913,4142,7743,011902,0.21800335787162597,0.24706186232726332,0.5349347798011107,6
011903,258,477,405,1140,011903,0.22631578947368422,0.41842105263157897,0.35526315789473684,5
012000,2751,3233,6014,11998,012000,0.22928821470245042,0.26946157692948824,0.5012502083680613,6
012001,610,779,1107,2496,012001,0.24439102564102563,0.312099358974359,0.44350961538461536,5
012002,535,539,952,2026,012002,0.2640671273445212,0.2660414610069102,0.4698914116485686,6
012003,759,789,1276,2824,012003,0.2687677053824363,0.27939093484419264,0.4518413597733711,6
012100,3724,3560,7804,15088,012100,0.2468186638388123,0.235949098621421,0.5172322375397667,6
012101,1647,2079,3505,7231,012101,0.22776932651085605,0.28751210067763794,0.48471857281150604,6
012102,1949,2004,3128,7081,012102,0.2752436096596526,0.28301087417031495,0.4417455161700325,6
012103,971,1105,1319,3395,012103,0.2860088365243004,0.32547864506627394,0.38851251840942563,5
012105,548,497,490,1535,012105,0.35700325732899024,0.3237785016286645,0.31921824104234525,3
012106,437,517,548,1502,012106,0.29094540612516645,0.34420772303595204,0.3648468708388815,5
012200,2474,2942,5811,11227,012200,0.2203616282176895,0.2620468513405184,0.5175915204417921,6
012201,780,845,1445,3070,012201,0.254071661237785,0.2752442996742671,0.47068403908794787,6
012202,1467,2236,2558,6261,012202,0.23430761859127935,0.3571314486503753,0.4085609327583453,5
012203,358,457,490,1305,012203,0.2743295019157088,0.35019157088122604,0.37547892720306514,5
012204,383,371,448,1202,012204,0.31863560732113144,0.3086522462562396,0.37271214642262895,3
012300,2889,3904,4140,10933,012300,0.2642458611543035,0.35708405744077565,0.37867008140492087,5
012301,1175,1132,2920,5227,012301,0.22479433709584848,0.21656782092978763,0.5586378419743638,6
012303,334,388,1363,2085,012303,0.16019184652278176,0.18609112709832135,0.6537170263788968,6
012304,826,693,2500,4019,012304,0.20552376212988305,0.17243095297337646,0.6220452848967405,6
012305,458,414,1233,2105,012305,0.21757719714964371,0.19667458432304039,0.585748218527316,6
012306,443,397,1502,2342,012306,0.1891545687446627,0.1695132365499573,0.64133219470538,6
012400,2263,2807,7605,12675,012400,0.1785404339250493,0.22145956607495068,0.6,6
012401,1108,1591,1686,4385,012401,0.25267958950969216,0.3628278221208666,0.3844925883694413,5
012402,1230,1462,2462,5154,012402,0.23864959254947612,0.283663174233605,0.4776872332169189,6
012500,2836,3597,5934,12367,012500,0.22931996442144417,0.29085469394355945,0.47982534163499635,6
012501,1280,1678,2607,5565,012501,0.23000898472596587,0.30152740341419587,0.46846361185983826,5
012502,1128,1365,2972,5465,012502,0.20640439158279963,0.24977127172918573,0.5438243366880147,6
012503,321,303,1232,1856,012503,0.17295258620689655,0.1632543103448276,0.6637931034482759,6
012600,3847,4022,12249,20118,012600,0.1912217914305597,0.19992046923153395,0.6088577393379063,6
012601,661,854,1144,2659,012601,0.24858969537420084,0.3211733734486649,0.43023693117713424,5
012602,689,943,1075,2707,012602,0.25452530476542296,0.34835611377909126,0.3971185814554858,5
012700,3436,3691,8736,15863,012700,0.216604677551535,0.2326798209670302,0.5507155014814348,6
012701,830,1276,1198,3304,012701,0.25121065375302665,0.38619854721549635,0.362590799031477,5
012702,529,734,1011,2274,012702,0.2326297273526825,0.3227792436235708,0.4445910290237467,5
012800,3905,4959,9050,17914,012800,0.21798593278999664,0.2768225968516244,0.505191470358379,6
012801,297,328,327,952,012801,0.3119747899159664,0.3445378151260504,0.3434873949579832,3
012802,619,623,1871,3113,012802,0.19884355926758754,0.2001284934147125,0.6010279473176999,6
012804,417,492,946,1855,012804,0.2247978436657682,0.2652291105121294,0.5099730458221025,6
012805,286,264,738,1288,012805,0.2220496894409938,0.20496894409937888,0.5729813664596274,6
012806,521,652,1315,2488,012806,0.20940514469453375,0.2620578778135048,0.5285369774919614,6
012900,2770,3277,6993,13040,012900,0.21242331288343558,0.2513036809815951,0.5362730061349693,6
012901,1512,2128,2671,6311,012901,0.23958168277610523,0.33718903501822217,0.42322928220567263,5
012902,739,691,1677,3107,012902,0.2378500160926939,0.22240102993241068,0.5397489539748954,6
013000,3634,4382,8388,16404,013000,0.22153133382101928,0.2671299683004145,0.5113386978785662,6
013001,1665,1719,2521,5905,013001,0.2819644369178662,0.29110922946655376,0.42692633361558,6
013002,2102,2280,4269,8651,013002,0.2429776904404115,0.2635533464339383,0.4934689631256502,6
013003,274,254,795,1323,013003,0.20710506424792138,0.19198790627362056,0.6009070294784581,6
013100,3554,4200,8064,15818,013100,0.22468074345682135,0.265520293336705,0.5097989632064737,6
013101,1699,2062,3034,6795,013101,0.25003679175864607,0.30345842531272993,0.446504782928624,5
013102,1456,1500,3840,6796,013102,0.2142436727486757,0.22071806945261918,0.5650382577987051,6
013103,690,681,1900,3271,013103,0.21094466523998778,0.20819321308468358,0.5808621216753287,6
013104,1117,1263,2351,4731,013104,0.23610230395265272,0.26696258719086874,0.49693510885647857,6
013200,2602,3125,7973,13700,013200,0.18992700729927006,0.2281021897810219,0.581970802919708,6
013201,2176,2411,4631,9218,013201,0.2360598828379258,0.2615534823172055,0.5023866348448688,6
013202,1548,1689,3304,6541,013202,0.23666106099984713,0.2582173979513836,0.5051215410487693,6
013203,1206,1352,2498,5056,013203,0.23852848101265822,0.2674050632911392,0.49406645569620256,6
013204,1499,1642,3070,6211,013204,0.241345999033972,0.2643696667203349,0.4942843342456931,6
013205,618,702,933,2253,013205,0.27430093209054596,0.31158455392809586,0.4141145139813582,5
013206,713,765,1670,3148,013206,0.22649301143583228,0.24301143583227447,0.5304955527318933,6
013300,4270,5116,10154,19540,013300,0.21852610030706243,0.2618219037871034,0.5196519959058342,6
013301,1149,1499,1688,4336,013301,0.2649907749077491,0.345710332103321,0.3892988929889299,5
013302,328,476,514,1318,013302,0.2488619119878604,0.3611532625189681,0.3899848254931715,5
013303,306,393,581,1280,013303,0.2390625,0.30703125,0.45390625,5
013304,1127,1398,2283,4808,013304,0.2344009983361065,0.29076539101497506,0.4748336106489185,6
013400,5304,6462,14354,26120,013400,0.20306278713629403,0.24739663093415007,0.5495405819295559,6
013401,1053,1267,1930,4250,013401,0.24776470588235294,0.29811764705882354,0.4541176470588235,6
013402,798,866,1824,3488,013402,0.22878440366972477,0.24827981651376146,0.5229357798165137,6
013500,3402,4242,8582,16226,013500,0.20966350301984468,0.2614322691975841,0.5289042277825712,6
013501,794,869,1739,3402,013501,0.23339212228101117,0.2554379776601999,0.5111699000587889,6
013502,806,729,1879,3414,013502,0.23608670181605154,0.21353251318101935,0.5503807850029291,6
013503,1270,1520,2747,5537,013503,0.22936608271627235,0.2745168864005779,0.49611703088314973,6
013505,868,1185,1457,3510,013505,0.2472934472934473,0.33760683760683763,0.4150997150997151,5
013506,1884,2235,3863,7982,013506,0.23603106990729142,0.2800050112753696,0.483963918817339,6
013507,1155,1250,2220,4625,013507,0.24972972972972973,0.2702702702702703,0.48,6
013508,1191,1305,2873,5369,013508,0.22182901843918792,0.24306202272303967,0.5351089588377724,6
013600,3338,4090,10919,18347,013600,0.18193710143347686,0.2229247288385022,0.5951381697280209,6
013601,1589,2065,2958,6612,013601,0.24032062915910465,0.31231094978826374,0.4473684210526316,5
013602,380,522,1135,2037,013602,0.18654884634266078,0.25625920471281294,0.5571919489445263,6
013603,682,838,1335,2855,013603,0.23887915936952714,0.2935201401050788,0.46760070052539404,6
013604,754,872,929,2555,013604,0.2951076320939335,0.3412915851272016,0.363600782778865,5
013700,2181,2402,6775,11358,013700,0.19202324352879027,0.21148089452368374,0.596495861947526,6
013701,1725,2279,2628,6632,013701,0.260102533172497,0.3436369119420989,0.3962605548854041,5
013702,1173,1287,2208,4668,013702,0.2512853470437018,0.27570694087403597,0.4730077120822622,6
013703,228,252,543,1023,013703,0.22287390029325513,0.24633431085043989,0.530791788856305,6
013705,718,901,1745,3364,013705,0.21343638525564804,0.2678359096313912,0.5187277051129607,6
013706,200,222,644,1066,013706,0.18761726078799248,0.20825515947467166,0.6041275797373359,6
013707,661,735,1675,3071,013707,0.21523933572126344,0.2393357212634321,0.5454249430153044,6
013800,5257,6239,14142,25638,013800,0.20504719556907716,0.24334971526640142,0.5516030891645214,6
013801,888,1114,1868,3870,013801,0.22945736434108527,0.28785529715762276,0.482687338501292,6
013802,566,531,1344,2441,013802,0.23187218353133962,0.2175337976239246,0.5505940188447358,6
013900,3013,3254,8480,14747,013900,0.20431274157455753,0.2206550484844375,0.5750322099410049,6
013901,859,1218,1387,3464,013901,0.24797921478060045,0.35161662817551964,0.4004041570438799,5
013902,1176,1738,1911,4825,013902,0.24373056994818654,0.3602072538860104,0.3960621761658031,5
014000,2536,3050,6293,11879,014000,0.21348598366865898,0.25675561915986195,0.5297583971714791,6
014001,1130,1462,2028,4620,014001,0.24458874458874458,0.3164502164502164,0.43896103896103894,5
014002,535,809,1014,2358,014002,0.2268871925360475,0.3430873621713316,0.4300254452926209,5
014003,595,918,787,2300,014003,0.25869565217391305,0.3991304347826087,0.3421739130434783,5
014004,508,717,747,1972,014004,0.25760649087221094,0.36359026369168357,0.3788032454361055,5
014100,2934,3783,6393,13110,014100,0.22379862700228834,0.288558352402746,0.48764302059496567,6
014101,1114,1275,2544,4933,014101,0.22582606932900873,0.2584634096898439,0.5157105209811473,6
014102,1753,1985,3595,7333,014102,0.2390563207418519,0.2706941224601118,0.4902495567980363,6
014103,509,670,1064,2243,014103,0.22692822113241196,0.29870708872046364,0.4743646901471244,6
014104,423,485,773,1681,014104,0.25163593099345627,0.28851873884592505,0.4598453301606187,6
014200,1757,2272,3842,7871,014200,0.22322449498157795,0.28865455469444795,0.48812095032397407,6
014201,1497,1816,3182,6495,014201,0.2304849884526559,0.2795996920708237,0.4899153194765204,6
014202,2323,2732,5235,10290,014202,0.22575315840621962,0.26550048590864916,0.5087463556851312,6
